DTXSID,PREFERREDNAME,CASRN,INCHIKEY,IUPACNAME,SMILES,INCHISTRING,MOLECULARFORMULA,AVERAGEMASS,MONOISOTOPICMASS,#ofSOURCES,#OFPUBMEDARTICLES,PUBCHEMDATASOURCES,CPDATCOUNT,QCLevel,#ToxCastActive,%ToxCastActive,TotalAssays,C,H,O,N,F,Cl,P,Br,I,S,V,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021844,2-Ethylpyridine,100-71-0,NRGGMCIBEHEAIL-UHFFFAOYSA-N,2-Ethylpyridine,CCC1=NC=CC=C1,"InChI=1S/C7H9N/c1-2-7-5-3-4-6-8-7/h3-6H,2H2,1H3",C7H9N,107.156,107.073499,106,18,99,2,1, ,,,7,9,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70906101,"2-Ethoxy-4-methyl-3,4-dihydro-2H-pyran",10138-44-0,FYICJILYYFSSLQ-UHFFFAOYSA-N,"2-Ethoxy-4-methyl-3,4-dihydro-2H-pyran",CCOC1CC(C)C=CO1,"InChI=1S/C8H14O2/c1-3-9-8-6-7(2)4-5-10-8/h4-5,7-8H,3,6H2,1-2H3",C8H14O2,142.198,142.099380,11,,23,,, ,,,8,14,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10192228,3-Chloro-4-nitrotoluene,38939-88-7,KGSQRFPDZCBVBS-UHFFFAOYSA-N,2-Chloro-4-methyl-1-nitrobenzene,CC1=CC(Cl)=C(C=C1)[N+]([O-])=O,"InChI=1S/C7H6ClNO2/c1-5-2-3-7(9(10)11)6(8)4-5/h2-4H,1H3",C7H6ClNO2,171.58,171.008706,33,,115,,, ,,,7,6,2,1,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00279476,"n,n-dimethylnorleucine",5428-01-3,CXLSDGHWWXDHEE-UHFFFAOYSA-N,"N,N-Dimethylnorleucine",CCCCC(N(C)C)C(O)=O,"InChI=1S/C8H17NO2/c1-4-5-6-7(8(10)11)9(2)3/h7H,4-6H2,1-3H3,(H,10,11)",C8H17NO2,159.229,159.125929,2,,18,,5, ,,,8,17,2,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30299566,"n,n'-ethane-1,2-diyldibutanamide",925-49-5,AIWAFUBJIYAIGI-UHFFFAOYSA-N,"N,N'-(Ethane-1,2-diyl)dibutanamide",CCCC(=O)NCCNC(=O)CCC,"InChI=1S/C10H20N2O2/c1-3-5-9(13)11-7-8-12-10(14)6-4-2/h3-8H2,1-2H3,(H,11,13)(H,12,14)",C10H20N2O2,200.282,200.152478,9,,20,,5, ,,,10,20,2,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60176654,N-Aminopiperidine,2213-43-6,LWMPFIOTEAXAGV-UHFFFAOYSA-N,Piperidin-1-amine,NN1CCCCC1,InChI=1S/C5H12N2/c6-7-4-2-1-3-5-7/h1-6H2,C5H12N2,100.165,100.100048,33,4,121,,, ,,,5,12,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021645,Octanoic acid,124-07-2,WWZKQHOCKIZLMA-UHFFFAOYSA-N,Octanoic acid,CCCCCCCC(O)=O,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)",C8H16O2,144.214,144.115030,309,979,256,11,1,35/938,4.0,938,8,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6059940,"Benzene, 1-fluoro-2-(trifluoromethyl)-",392-85-8,BGVGHYOIWIALFF-UHFFFAOYSA-N,1-Fluoro-2-(trifluoromethyl)benzene,FC1=C(C=CC=C1)C(F)(F)F,"InChI=1S/C7H4F4/c8-6-4-2-1-3-5(6)7(9,10)11/h1-4H",C7H4F4,164.103,164.024913,38,,123,,, ,,,7,4,,,4,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9047596,delta-Dodecalactone,713-95-1,QRPLZGZHJABGRS-UHFFFAOYSA-N,6-Heptyloxan-2-one,CCCCCCCC1CCCC(=O)O1,"InChI=1/C12H22O2/c1-2-3-4-5-6-8-11-9-7-10-12(13)14-11/h11H,2-10H2,1H3",C12H22O2,198.306,198.161980,122,,90,14,1, ,,,12,22,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026864,Methyl octanoate,111-11-5,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,Methyl octanoate,CCCCCCCC(=O)OC,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-9(10)11-2/h3-8H2,1-2H3",C9H18O2,158.241,158.130680,178,6,134,5,1,29/856,3.0,856,9,18,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026418,t-Butyl mercaptan,75-66-1,WMXCDAVJEZZYLT-UHFFFAOYSA-N,2-Methylpropane-2-thiol,CC(C)(C)S,"InChI=1S/C4H10S/c1-4(2,3)5/h5H,1-3H3",C4H10S,90.18,90.050321,140,7,92,4,1,0/235,0.0,235,4,10,,,,,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40949383,2-[(4-Ethenylphenoxy)methyl]oxirane,2653-39-6,AAUXVPAKDMCMMN-UHFFFAOYSA-N,2-[(4-Ethenylphenoxy)methyl]oxirane,C=CC1=CC=C(OCC2CO2)C=C1,"InChI=1S/C11H12O2/c1-2-9-3-5-10(6-4-9)12-7-11-8-13-11/h2-6,11H,1,7-8H2",C11H12O2,176.215,176.083730,12,,21,,, ,,,11,12,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00218087,n-Undecylcyclopentane,6785-23-5,FIWKORYTHDYMGF-UHFFFAOYSA-N,Undecylcyclopentane,CCCCCCCCCCCC1CCCC1,"InChI=1S/C16H32/c1-2-3-4-5-6-7-8-9-10-13-16-14-11-12-15-16/h16H,2-15H2,1H3",C16H32,224.432,224.250401,19,,19,,4, ,,,16,32,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID801045293,1-Methyl-2-[1-(3-methylphenyl)ethyl]benzene,94573-53-2,DYEUWFLKKAYRLI-UHFFFAOYNA-N,,CC(C1=CC(C)=CC=C1)C1=CC=CC=C1C,"InChI=1/C16H18/c1-12-7-6-9-15(11-12)14(3)16-10-5-4-8-13(16)2/h4-11,14H,1-3H3",C16H18,210.32,210.140851,1,,,,1, ,,,16,18,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059256,"Methanediamine, N,N,N',N'-tetraethyl-",102-53-4,UNEXJVCWJSHFNN-UHFFFAOYSA-N,"N,N,N',N'-Tetraethylmethanediamine",CCN(CC)CN(CC)CC,"InChI=1S/C9H22N2/c1-5-10(6-2)9-11(7-3)8-4/h5-9H2,1-4H3",C9H22N2,158.289,158.178299,42,,51,,, ,,,9,22,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80871351,Hex-4-en-2-one,25659-22-7,YRXUQYBLFBZHNE-UHFFFAOYSA-N,Hex-4-en-2-one,CC=CCC(C)=O,"InChI=1S/C6H10O/c1-3-4-5-6(2)7/h3-4H,5H2,1-2H3",C6H10O,98.145,98.073165,10,,7,,1, ,,,6,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059089,"Formamide, N-methyl-N-phenyl-",93-61-8,JIKUXBYRTXDNIY-UHFFFAOYSA-N,N-Methyl-N-phenylformamide,CN(C=O)C1=CC=CC=C1,"InChI=1S/C8H9NO/c1-9(7-10)8-5-3-2-4-6-8/h2-7H,1H3",C8H9NO,135.166,135.068414,64,,119,,, ,,,8,9,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021898,1-Methylpiperazine,109-01-3,PVOAHINGSUIXLS-UHFFFAOYSA-N,1-Methylpiperazine,CN1CCNCC1,"InChI=1S/C5H12N2/c1-7-4-2-6-3-5-7/h6H,2-5H2,1H3",C5H12N2,100.165,100.100048,111,19,239,,1, ,,,5,12,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10171694,"1,6-Dioxaspiro(2.5)octane",185-72-8,DMADJUKSPHZYSK-UHFFFAOYSA-N,"1,6-Dioxaspiro[2.5]octane",C1OC11CCOCC1,InChI=1S/C6H10O2/c1-3-7-4-2-6(1)5-8-6/h1-5H2,C6H10O2,114.144,114.068080,12,,77,,, ,,,6,10,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID701030025,Ethyl 9-Decynoate,100314-88-3,XLGYJXCHEOSGIH-UHFFFAOYSA-N,,CCOC(=O)CCCCCCCC#C,"InChI=1S/C12H20O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h1H,4-11H2,2H3",C12H20O2,196.29,196.146330,1,,,,2, ,,,12,20,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8060246,"Butane, 1-iodo-3-methyl-",541-28-6,BUZZUHJODKQYTF-UHFFFAOYSA-N,1-Iodo-3-methylbutane,CC(C)CCI,"InChI=1S/C5H11I/c1-5(2)3-4-6/h5H,3-4H2,1-2H3",C5H11I,198.047,197.990550,46,,86,,, ,,,5,11,,,,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022040,"2,3-Dihydrobenzofuran",496-16-2,HBEDSQVIWPRPAY-UHFFFAOYSA-N,"2,3-Dihydro-1-benzofuran",C1CC2=CC=CC=C2O1,"InChI=1S/C8H8O/c1-2-4-8-7(3-1)5-6-9-8/h1-4H,5-6H2",C8H8O,120.151,120.057515,78,24,182,,1, ,,,8,8,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30884335,"3-Hexenal, (3Z)-",6789-80-6,GXANMBISFKBPEX-ARJAWSKDSA-N,(3Z)-Hex-3-enal,CC\C=C/CC=O,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h3-4,6H,2,5H2,1H3/b4-3-",C6H10O,98.145,98.073165,67,,51,,1, ,,,6,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID001031072,"1,3,5-Cyclooctatriene",1871-52-9,ICPMUWPXCAVOOQ-XCADPSHZSA-N,,C1C\C=C/C=C\C=C/1,"InChI=1S/C8H10/c1-2-4-6-8-7-5-3-1/h1-6H,7-8H2/b2-1-,5-3-,6-4-",C8H10,106.168,106.078250,8,,,,1, ,,,8,10,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6060713,3-Ethylhexane,619-99-8,SFRKSDZMZHIISH-UHFFFAOYSA-N,3-Ethylhexane,CCCC(CC)CC,"InChI=1S/C8H18/c1-4-7-8(5-2)6-3/h8H,4-7H2,1-3H3",C8H18,114.232,114.140851,64,,66,,1, ,,,8,18,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026633,"N,N-Dimethylcyclohexylamine",98-94-2,SVYKKECYCPFKGB-UHFFFAOYSA-N,"N,N-Dimethylcyclohexanamine",CN(C)C1CCCCC1,"InChI=1S/C8H17N/c1-9(2)8-6-4-3-5-7-8/h8H,3-7H2,1-2H3",C8H17N,127.231,127.136100,160,5,107,22,1,4/235,2.0,235,8,17,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50335157,"1-Chloro-2,4-dimethylbenzene",95-66-9,UIEVCEQLNUHDIF-UHFFFAOYSA-N,"1-Chloro-2,4-dimethylbenzene",CC1=CC(C)=C(Cl)C=C1,"InChI=1S/C8H9Cl/c1-6-3-4-8(9)7(2)5-6/h3-5H,1-2H3",C8H9Cl,140.61,140.039278,22,,,,5, ,,,8,9,,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025361,Glycidyl methacrylate,106-91-2,VOZRXNHHFUQHIL-UHFFFAOYSA-N,(Oxiran-2-yl)methyl 2-methylprop-2-enoate,CC(=C)C(=O)OCC1CO1,"InChI=1S/C7H10O3/c1-5(2)7(8)10-4-6-3-9-6/h6H,1,3-4H2,2H3",C7H10O3,142.154,142.062994,165,285,120,2,1,8/402,2.0,402,7,10,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022075,"2,4-Dimethyl-3-pentanol",600-36-2,BAYAKMPRFGNNFW-UHFFFAOYSA-N,"2,4-Dimethylpentan-3-ol",CC(C)C(O)C(C)C,"InChI=1S/C7H16O/c1-5(2)7(8)6(3)4/h5-8H,1-4H3",C7H16O,116.204,116.120115,71,,82,,1, ,,,7,16,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10988587,2-[(Naphthalen-1-yl)methyl]oxirane,68884-32-2,SLWOPZBLNKPZCQ-UHFFFAOYSA-N,2-[(Naphthalen-1-yl)methyl]oxirane,C(C1CO1)C1=CC=CC2=CC=CC=C12,"InChI=1S/C13H12O/c1-2-7-13-10(4-1)5-3-6-11(13)8-12-9-14-12/h1-7,12H,8-9H2",C13H12O,184.238,184.088815,5,,25,,5, ,,,13,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70981175,Butyl 2-butoxycyclopropane-1-carboxylate,63937-32-6,OJUUXCCHJGMHEO-UHFFFAOYSA-N,Butyl 2-butoxycyclopropane-1-carboxylate,CCCCOC1CC1C(=O)OCCCC,"InChI=1S/C12H22O3/c1-3-5-7-14-11-9-10(11)12(13)15-8-6-4-2/h10-11H,3-9H2,1-2H3",C12H22O3,214.305,214.156895,9,,9,,5, ,,,12,22,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027211,"3,3-Dimethyl-1-butene",558-37-2,PKXHXOTZMFCXSH-UHFFFAOYSA-N,"3,3-Dimethylbut-1-ene",CC(C)(C)C=C,"InChI=1S/C6H12/c1-5-6(2,3)4/h5H,1H2,2-4H3",C6H12,84.162,84.093900,102,,104,2,1,0/398,0.0,398,6,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7060837,"Propane, 1,3-diiodo-",627-31-6,AAAXMNYUNVCMCJ-UHFFFAOYSA-N,"1,3-Diiodopropane",ICCCI,InChI=1S/C3H6I2/c4-2-1-3-5/h1-3H2,C3H6I2,295.89,295.855890,44,,86,,, ,,,3,6,,,,,,,2,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9060784,Methyl valerate,624-24-8,HNBDRPTVWVGKBR-UHFFFAOYSA-N,Methyl pentanoate,CCCCC(=O)OC,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",C6H12O2,116.16,116.083730,100,,86,,1, ,,,6,12,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026177,Tripentylamine,621-77-2,OOHAUGDGCWURIT-UHFFFAOYSA-N,"N,N-Dipentylpentan-1-amine",CCCCCN(CCCCC)CCCCC,"InChI=1S/C15H33N/c1-4-7-10-13-16(14-11-8-5-2)15-12-9-6-3/h4-15H2,1-3H3",C15H33N,227.436,227.261300,63,,63,1,1, ,,,15,33,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021924,Pyridine,110-86-1,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,C1=CC=NC=C1,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,C5H5N,79.102,79.042199,315,2327,748,70,1,1/235,0.0,235,5,5,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027497,"2-Butanamine, N-ethyl-3-methyl-",2738-06-9,FQBQBRBAJDVVOH-UHFFFAOYSA-N,N-Ethyl-3-methylbutan-2-amine,CCNC(C)C(C)C,"InChI=1S/C7H17N/c1-5-8-7(4)6(2)3/h6-8H,5H2,1-4H3",C7H17N,115.22,115.136100,45,,44,,1, ,,,7,17,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6073233,"Ethane, 1-bromo-2-fluoro-",762-49-2,JTLAIKFGRHDNQM-UHFFFAOYSA-N,1-Bromo-2-fluoroethane,FCCBr,InChI=1S/C2H4BrF/c3-1-2-4/h1-2H2,C2H4BrF,126.956,125.948041,49,2,94,,, ,,,2,4,,,1,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID601034379,2-Pentylnaphthalene,93-22-1,QCMRTPFHMFJUDP-UHFFFAOYSA-N,,CCCCCC1=CC2=CC=CC=C2C=C1,"InChI=1S/C15H18/c1-2-3-4-7-13-10-11-14-8-5-6-9-15(14)12-13/h5-6,8-12H,2-4,7H2,1H3",C15H18,198.309,198.140851,1,,,,1, ,,,15,18,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7062291,"1,6,7-Trimethylnaphthalene",2245-38-7,JBXULKRNHAQMAS-UHFFFAOYSA-N,"1,6,7-Trimethylnaphthalene",CC1=CC=CC2=CC(C)=C(C)C=C12,"InChI=1S/C13H14/c1-9-5-4-6-12-7-10(2)11(3)8-13(9)12/h4-8H,1-3H3",C13H14,170.255,170.109550,55,,62,,1, ,,,13,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5075315,2-Bromobenzyl cyanide,19472-74-3,BVCOJESIQPNOIF-UHFFFAOYSA-N,(2-Bromophenyl)acetonitrile,BrC1=C(CC#N)C=CC=C1,"InChI=1S/C8H6BrN/c9-8-4-2-1-3-7(8)5-6-10/h1-4H,5H2",C8H6BrN,196.047,194.968362,35,,132,,, ,,,8,6,,1,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50210753,"Nonane-2,4-dione",6175-23-1,KFBXUKHERGLHLG-UHFFFAOYSA-N,"Nonane-2,4-dione",CCCCCC(=O)CC(C)=O,"InChI=1S/C9H16O2/c1-3-4-5-6-9(11)7-8(2)10/h3-7H2,1-2H3",C9H16O2,156.225,156.115030,26,,50,,, ,,,9,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3061342,"1,2,4-Triisopropylbenzene",948-32-3,RWGMANKDYBWNNP-UHFFFAOYSA-N,"1,2,4-Tri(propan-2-yl)benzene",CC(C)C1=CC=C(C(C)C)C(=C1)C(C)C,"InChI=1S/C15H24/c1-10(2)13-7-8-14(11(3)4)15(9-13)12(5)6/h7-12H,1-6H3",C15H24,204.357,204.187801,19,,31,,1, ,,,15,24,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6070061,"Piperidine, 4,4'-(1,3-propanediyl)bis[1-methyl-",64168-11-2,JWOTWWORMYMZCR-UHFFFAOYSA-N,"4,4'-(Propane-1,3-diyl)bis(1-methylpiperidine)",CN1CCC(CCCC2CCN(C)CC2)CC1,"InChI=1S/C15H30N2/c1-16-10-6-14(7-11-16)4-3-5-15-8-12-17(2)13-9-15/h14-15H,3-13H2,1-2H3",C15H30N2,238.419,238.240899,34,,44,,, ,,,15,30,,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8065119,"2-Butenoic acid, ethyl ester",10544-63-5,ZFDIRQKJPRINOQ-UHFFFAOYSA-N,Ethyl but-2-enoate,CCOC(=O)C=CC,"InChI=1S/C6H10O2/c1-3-5-6(7)8-4-2/h3,5H,4H2,1-2H3",C6H10O2,114.144,114.068080,51,,42,,, ,,,6,10,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20182716,Pentyl methacrylate,2849-98-1,GYDSPAVLTMAXHT-UHFFFAOYSA-N,Pentyl 2-methylprop-2-enoate,CCCCCOC(=O)C(C)=C,"InChI=1S/C9H16O2/c1-4-5-6-7-11-9(10)8(2)3/h2,4-7H2,1,3H3",C9H16O2,156.225,156.115030,22,,45,,, ,,,9,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024913,Decane,124-18-5,DIOQZVSQGTUSAI-UHFFFAOYSA-N,Decane,CCCCCCCCCC,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",C10H22,142.286,142.172151,247,217,403,42,1,22/991,2.0,991,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044421,3-Acetylpyridine,350-03-8,WEGYGNROSJDEIW-UHFFFAOYSA-N,1-(Pyridin-3-yl)ethan-1-one,CC(=O)C1=CN=CC=C1,"InChI=1S/C7H7NO/c1-6(9)7-3-2-4-8-5-7/h2-5H,1H3",C7H7NO,121.139,121.052764,138,205,176,,1,1/403,0.0,403,7,7,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80188719,"Acetic acid, bromo-, propyl ester",35223-80-4,ISYUCUGTDNJIHV-UHFFFAOYSA-N,Propyl bromoacetate,CCCOC(=O)CBr,"InChI=1S/C5H9BrO2/c1-2-3-8-5(7)4-6/h2-4H2,1H3",C5H9BrO2,181.029,179.978593,6,,49,,4, ,,,5,9,2,,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50941570,Hept-4-yn-2-ol,19781-81-8,CXVIEBMEWKSONY-UHFFFAOYSA-N,Hept-4-yn-2-ol,CCC#CCC(C)O,"InChI=1S/C7H12O/c1-3-4-5-6-7(2)8/h7-8H,3,6H2,1-2H3",C7H12O,112.172,112.088815,11,,49,,, ,,,7,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022149,Butyl phenyl ether,1126-79-0,YFNONBGXNFCTMM-UHFFFAOYSA-N,Butoxybenzene,CCCCOC1=CC=CC=C1,"InChI=1S/C10H14O/c1-2-3-9-11-10-7-5-4-6-8-10/h4-8H,2-3,9H2,1H3",C10H14O,150.221,150.104465,79,,97,,1, ,,,10,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40870421,[(Butan-2-yl)oxy]benzene,10574-17-1,VJQIPKNMASGCOC-UHFFFAOYSA-N,[(Butan-2-yl)oxy]benzene,CCC(C)OC1=CC=CC=C1,"InChI=1/C10H14O/c1-3-9(2)11-10-7-5-4-6-8-10/h4-9H,3H2,1-2H3",C10H14O,150.221,150.104465,10,,26,,2, ,,,10,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061077,"Propanamide, N,N-dimethyl-",758-96-3,MBHINSULENHCMF-UHFFFAOYSA-N,"N,N-Dimethylpropanamide",CCC(=O)N(C)C,"InChI=1S/C5H11NO/c1-4-5(7)6(2)3/h4H2,1-3H3",C5H11NO,101.149,101.084064,57,,106,,, ,,,5,11,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90178363,"2,2-Dimethylpentan-1-ol",2370-12-9,QTOMCRXZFDHJOL-UHFFFAOYSA-N,"2,2-Dimethylpentan-1-ol",CCCC(C)(C)CO,"InChI=1S/C7H16O/c1-4-5-7(2,3)6-8/h8H,4-6H2,1-3H3",C7H16O,116.204,116.120115,30,,55,,, ,,,7,16,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID801031038,"2-Butyne-1,4-diyl dibutanoate",1767-20-0,,,,,,, ,1,,,,2, ,,,,,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7064071,"2-Propanol, 1,3-bis(dimethylamino)-",5966-51-8,JGVZJRHAZOBPMW-UHFFFAOYSA-N,"1,3-Bis(dimethylamino)propan-2-ol",CN(C)CC(O)CN(C)C,"InChI=1S/C7H18N2O/c1-8(2)5-7(10)6-9(3)4/h7,10H,5-6H2,1-4H3",C7H18N2O,146.234,146.141913,35,,48,,, ,,,7,18,1,2,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2060757,"Benzene, 1-chloro-4-ethoxy-",622-61-7,IXLSVQMYQRAMEW-UHFFFAOYSA-N,1-Chloro-4-ethoxybenzene,CCOC1=CC=C(Cl)C=C1,"InChI=1S/C8H9ClO/c1-2-10-8-5-3-7(9)4-6-8/h3-6H,2H2,1H3",C8H9ClO,156.61,156.034193,37,,80,,, ,,,8,9,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80963402,"1-[(1,2,2-Trichloroethyl)disulfanyl]butane",4560-93-4,YBBKIICIEUHEPI-UHFFFAOYSA-N,"1-[(1,2,2-Trichloroethyl)disulfanyl]butane",CCCCSSC(Cl)C(Cl)Cl,"InChI=1S/C6H11Cl3S2/c1-2-3-4-10-11-6(9)5(7)8/h5-6H,2-4H2,1H3",C6H11Cl3S2,253.62,251.936776,9,,11,,5, ,,,6,11,,,,3,,,,2,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID701031073,2-Methylheptan-3-ol,18720-62-2,QGVFLDUEHSIZIG-UHFFFAOYSA-N,,CCCCC(O)C(C)C,"InChI=1/C8H18O/c1-4-5-6-8(9)7(2)3/h7-9H,4-6H2,1-3H3",C8H18O,130.231,130.135765,11,,,,1, ,,,8,18,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID401015812,"Allyl 3,5,5-trimethylhexanoate",71500-37-3,NSXNWIWVNIJLHK-UHFFFAOYSA-N,"Prop-2-en-1-yl 3,5,5-trimethylhexanoate",CC(CC(=O)OCC=C)CC(C)(C)C,"InChI=1/C12H22O2/c1-6-7-14-11(13)8-10(2)9-12(3,4)5/h6,10H,1,7-9H2,2-5H3",C12H22O2,198.306,198.161980,20,,21,,1, ,,,12,22,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041994,Frontalin,28401-39-0,AZWKCIZRVUVZPX-JGVFFNPUSA-N,"(1S,5R)-1,5-Dimethyl-6,8-dioxabicyclo[3.2.1]octane",C[C@@]12CO[C@@](C)(CCC1)O2,"InChI=1S/C8H14O2/c1-7-4-3-5-8(2,10-7)9-6-7/h3-6H2,1-2H3/t7-,8+/m0/s1",C8H14O2,142.198,142.099380,33,20,18,,1, ,,,8,14,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026694,2-Ethylhexyl acetate,103-09-3,WOYWLLHHWAMFCB-UHFFFAOYSA-N,2-Ethylhexyl acetate,CCCCC(CC)COC(C)=O,"InChI=1S/C10H20O2/c1-4-6-7-10(5-2)8-12-9(3)11/h10H,4-8H2,1-3H3",C10H20O2,172.268,172.146330,173,2,100,24,1,3/437,1.0,437,10,20,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047681,"3,4-Hexanedione",4437-51-8,KVFQMAZOBTXCAZ-UHFFFAOYSA-N,"Hexane-3,4-dione",CCC(=O)C(=O)CC,"InChI=1S/C6H10O2/c1-3-5(7)6(8)4-2/h3-4H2,1-2H3",C6H10O2,114.144,114.068080,105,,91,,1,11/238,5.0,238,6,10,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9073969,"Propane, 1-(methylthio)-",3877-15-4,ZOASGOXWEHUTKZ-UHFFFAOYSA-N,1-(Methylsulfanyl)propane,CCCSC,"InChI=1S/C4H10S/c1-3-4-5-2/h3-4H2,1-2H3",C4H10S,90.18,90.050321,52,,77,,, ,,,4,10,,,,,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9060152,"1-Propene, 2,3-dibromo-",513-31-5,YMFWYDYJHRGGPF-UHFFFAOYSA-N,"2,3-Dibromoprop-1-ene",BrCC(Br)=C,InChI=1S/C3H4Br2/c1-3(5)2-4/h1-2H2,C3H4Br2,199.873,197.867976,50,,100,,, ,,,3,4,,,,,,2,,,,
